ipsource,entropy ipdest,entropy portdst,ipdest,portdest,Num de cluster
80.252.61.104,5.044394119358454,-0.0,"['193.194.76.222', '193.194.76.223', '193.194.76.224', '193.194.76.225', '193.194.76.226', '193.194.76.227', '193.194.76.228', '193.194.76.229', '193.194.76.230', '193.194.76.231', '193.194.76.232', '193.194.76.233', '193.194.76.234', '193.194.76.235', '193.194.76.236', '193.194.76.237', '193.194.76.238', '193.194.76.239', '193.194.76.240', '193.194.76.241', '193.194.76.242', '193.194.76.243', '193.194.76.244', '193.194.76.245', '193.194.76.246', '193.194.76.247', '193.194.76.248', '193.194.76.249', '193.194.76.250', '193.194.76.251', '193.194.76.252', '193.194.76.253', '193.194.76.254']","[8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181, 8181]",5
80.44.198.99,-0.0,-0.0,['193.194.76.231'],[8080],1
80.53.75.130,-0.0,-0.0,['193.194.76.227'],[81],1
80.54.244.58,-0.0,-0.0,['193.194.76.228'],[23],1
80.68.76.181,3.321928094887362,1.8464393446710154,"['193.194.76.251', '193.194.76.225', '193.194.76.233', '193.194.76.246', '193.194.76.234', '193.194.76.222', '193.194.76.236', '193.194.76.239', '193.194.76.253', '193.194.76.235']","[26138, 63525, 7519, 26138, 63525, 7519, 59950, 26138, 63525, 63525]",50
80.82.70.53,5.044394119358454,-0.0,"['193.194.76.238', '193.194.76.246', '193.194.76.249', '193.194.76.251', '193.194.76.253', '193.194.76.233', '193.194.76.226', '193.194.76.243', '193.194.76.241', '193.194.76.225', '193.194.76.247', '193.194.76.229', '193.194.76.240', '193.194.76.244', '193.194.76.254', '193.194.76.245', '193.194.76.236', '193.194.76.250', '193.194.76.235', '193.194.76.239', '193.194.76.242', '193.194.76.252', '193.194.76.227', '193.194.76.248', '193.194.76.228', '193.194.76.231', '193.194.76.230', '193.194.76.222', '193.194.76.232', '193.194.76.224', '193.194.76.234', '193.194.76.223', '193.194.76.237']","[3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389]",5
80.82.77.139,4.136842188131011,4.584962500721156,"['193.194.76.237', '193.194.76.237', '193.194.76.242', '193.194.76.243', '193.194.76.248', '193.194.76.253', '193.194.76.254', '193.194.76.226', '193.194.76.240', '193.194.76.237', '193.194.76.223', '193.194.76.226', '193.194.76.241', '193.194.76.231', '193.194.76.224', '193.194.76.235', '193.194.76.254', '193.194.76.238', '193.194.76.243', '193.194.76.228', '193.194.76.246', '193.194.76.225', '193.194.76.245', '193.194.76.252']","[8069, 2000, 80, 1599, 2222, 1177, 13579, 3389, 1311, 49153, 19, 51235, 4040, 6001, 28017, 102, 9000, 8081, 8090, 1023, 993, 21, 12000, 2067]",38
80.82.77.240,5.044394119358454,-0.0,"['193.194.76.224', '193.194.76.250', '193.194.76.226', '193.194.76.225', '193.194.76.236', '193.194.76.233', '193.194.76.242', '193.194.76.228', '193.194.76.227', '193.194.76.230', '193.194.76.222', '193.194.76.254', '193.194.76.234', '193.194.76.223', '193.194.76.239', '193.194.76.244', '193.194.76.229', '193.194.76.251', '193.194.76.245', '193.194.76.253', '193.194.76.249', '193.194.76.241', '193.194.76.238', '193.194.76.252', '193.194.76.231', '193.194.76.237', '193.194.76.247', '193.194.76.235', '193.194.76.243', '193.194.76.240', '193.194.76.232', '193.194.76.246', '193.194.76.248']","[9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200, 9200]",5
80.82.77.33,2.7773627950641693,3.5465935642949384,"['193.194.76.236', '193.194.76.252', '193.194.76.250', '193.194.76.241', '193.194.76.229', '193.194.76.245', '193.194.76.250', '193.194.76.244', '193.194.76.250', '193.194.76.245', '193.194.76.239', '193.194.76.236', '193.194.76.250']","[8010, 5007, 21379, 19, 9051, 8069, 1599, 9418, 2480, 9999, 82, 10250, 8069]",67
81.12.94.122,5.044394119358454,-0.0,"['193.194.76.222', '193.194.76.240', '193.194.76.251', '193.194.76.245', '193.194.76.252', '193.194.76.225', '193.194.76.226', '193.194.76.244', '193.194.76.241', '193.194.76.242', '193.194.76.250', '193.194.76.238', '193.194.76.230', '193.194.76.239', '193.194.76.228', '193.194.76.248', '193.194.76.236', '193.194.76.254', '193.194.76.247', '193.194.76.224', '193.194.76.231', '193.194.76.237', '193.194.76.233', '193.194.76.227', '193.194.76.246', '193.194.76.235', '193.194.76.223', '193.194.76.232', '193.194.76.253', '193.194.76.243', '193.194.76.234', '193.194.76.249', '193.194.76.229']","[139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139]",5
81.158.136.191,-0.0,-0.0,['193.194.76.222'],[23],1
81.163.47.32,-0.0,-0.0,['193.194.76.224'],[23],1
81.170.226.120,-0.0,-0.0,['193.194.76.242'],[5555],1
81.192.157.94,5.044394119358454,-0.0,"['193.194.76.234', '193.194.76.222', '193.194.76.252', '193.194.76.227', '193.194.76.239', '193.194.76.245', '193.194.76.247', '193.194.76.248', '193.194.76.237', '193.194.76.233', '193.194.76.242', '193.194.76.241', '193.194.76.236', '193.194.76.251', '193.194.76.249', '193.194.76.229', '193.194.76.228', '193.194.76.254', '193.194.76.244', '193.194.76.223', '193.194.76.231', '193.194.76.238', '193.194.76.243', '193.194.76.240', '193.194.76.226', '193.194.76.232', '193.194.76.230', '193.194.76.235', '193.194.76.246', '193.194.76.225', '193.194.76.250', '193.194.76.253', '193.194.76.224']","[3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389]",5
81.198.29.88,-0.0,-0.0,['193.194.76.228'],[5555],1
81.21.81.221,-0.0,-0.0,['193.194.76.254'],[23],1
81.214.36.228,-0.0,-0.0,['193.194.76.254'],[2323],1
81.214.75.112,-0.0,-0.0,"['193.194.76.243', '193.194.76.243', '193.194.76.243']","[445, 445, 445]",1
81.215.227.152,-0.0,-0.0,['193.194.76.241'],[23],1
81.215.231.137,-0.0,-0.0,['193.194.76.229'],[23],1
81.22.45.100,3.321928094887362,0.9709505944546686,"['193.194.76.254', '193.194.76.226', '193.194.76.225', '193.194.76.250', '193.194.76.243', '193.194.76.242', '193.194.76.251', '193.194.76.224', '193.194.76.222', '193.194.76.238']","[20000, 20000, 20000, 20000, 20000, 20000, 223, 223, 223, 223]",51
81.22.45.134,3.7004397181410926,-0.0,"['193.194.76.231', '193.194.76.240', '193.194.76.229', '193.194.76.252', '193.194.76.241', '193.194.76.223', '193.194.76.228', '193.194.76.227', '193.194.76.247', '193.194.76.249', '193.194.76.251', '193.194.76.234', '193.194.76.224']","[3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389, 3389]",2
81.22.45.160,4.901360454425944,3.1180070917512057,"['193.194.76.223', '193.194.76.237', '193.194.76.231', '193.194.76.229', '193.194.76.237', '193.194.76.234', '193.194.76.226', '193.194.76.236', '193.194.76.246', '193.194.76.241', '193.194.76.250', '193.194.76.235', '193.194.76.234', '193.194.76.248', '193.194.76.251', '193.194.76.232', '193.194.76.245', '193.194.76.222', '193.194.76.232', '193.194.76.240', '193.194.76.253', '193.194.76.250', '193.194.76.235', '193.194.76.242', '193.194.76.236', '193.194.76.249', '193.194.76.232', '193.194.76.241', '193.194.76.233', '193.194.76.250', '193.194.76.233', '193.194.76.246', '193.194.76.235', '193.194.76.237', '193.194.76.248', '193.194.76.225', '193.194.76.247', '193.194.76.245', '193.194.76.224', '193.194.76.244', '193.194.76.223', '193.194.76.234', '193.194.76.243', '193.194.76.247', '193.194.76.241', '193.194.76.252', '193.194.76.240', '193.194.76.251', '193.194.76.234', '193.194.76.239', '193.194.76.254', '193.194.76.229', '193.194.76.223', '193.194.76.236', '193.194.76.232', '193.194.76.226', '193.194.76.242', '193.194.76.222', '193.194.76.230', '193.194.76.246', '193.194.76.244', '193.194.76.231', '193.194.76.254', '193.194.76.247', '193.194.76.244', '193.194.76.253', '193.194.76.236', '193.194.76.242', '193.194.76.229', '193.194.76.233', '193.194.76.237', '193.194.76.231', '193.194.76.252', '193.194.76.226', '193.194.76.225', '193.194.76.232', '193.194.76.248', '193.194.76.233', '193.194.76.230', '193.194.76.247', '193.194.76.251', '193.194.76.225', '193.194.76.239', '193.194.76.253', '193.194.76.254', '193.194.76.238', '193.194.76.237', '193.194.76.226', '193.194.76.247', '193.194.76.239', '193.194.76.233', '193.194.76.245', '193.194.76.236', '193.194.76.232', '193.194.76.253', '193.194.76.223', '193.194.76.254', '193.194.76.242', '193.194.76.226', '193.194.76.244', '193.194.76.230', '193.194.76.235', '193.194.76.234', '193.194.76.222', '193.194.76.229', '193.194.76.240', '193.194.76.222', '193.194.76.252', '193.194.76.238', '193.194.76.249', '193.194.76.231', '193.194.76.228']","[80, 80, 10002, 10002, 10002, 10002, 10004, 8080, 8080, 8080, 8080, 8080, 8080, 8080, 8080, 8080, 8080, 10002, 10004, 10004, 10004, 10004, 10004, 10004, 10004, 3390, 3390, 3390, 3390, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10007, 10007, 10007, 10007, 10007, 10007, 10007, 10007, 10007, 10007, 10007, 10007, 10007, 10007, 10007, 10007, 10007, 10007, 10007, 10009, 10005, 10005, 10005, 10005, 10005, 10005, 10005, 10005, 10005, 10005, 10005, 10005, 10006, 10006, 10006, 10006, 10006, 10006, 10006, 10006, 10006, 10006, 10006, 10006, 10006, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 10006, 443, 443, 443, 443, 443, 443, 443, 443]",66
81.22.45.219,4.904004630155852,3.9698456033382086,"['193.194.76.231', '193.194.76.243', '193.194.76.234', '193.194.76.235', '193.194.76.254', '193.194.76.237', '193.194.76.246', '193.194.76.252', '193.194.76.229', '193.194.76.222', '193.194.76.224', '193.194.76.226', '193.194.76.253', '193.194.76.229', '193.194.76.231', '193.194.76.241', '193.194.76.244', '193.194.76.252', '193.194.76.227', '193.194.76.243', '193.194.76.251', '193.194.76.245', '193.194.76.232', '193.194.76.246', '193.194.76.250', '193.194.76.227', '193.194.76.232', '193.194.76.245', '193.194.76.229', '193.194.76.239', '193.194.76.235', '193.194.76.232', '193.194.76.227', '193.194.76.244', '193.194.76.247', '193.194.76.225', '193.194.76.248', '193.194.76.224', '193.194.76.251', '193.194.76.243', '193.194.76.236', '193.194.76.244', '193.194.76.251', '193.194.76.246', '193.194.76.230', '193.194.76.224', '193.194.76.230', '193.194.76.226', '193.194.76.234', '193.194.76.233', '193.194.76.252', '193.194.76.240', '193.194.76.241', '193.194.76.238', '193.194.76.224', '193.194.76.243', '193.194.76.239', '193.194.76.251', '193.194.76.248', '193.194.76.253', '193.194.76.245', '193.194.76.236', '193.194.76.231', '193.194.76.242', '193.194.76.230', '193.194.76.229', '193.194.76.231', '193.194.76.222', '193.194.76.249', '193.194.76.222', '193.194.76.224', '193.194.76.223', '193.194.76.233', '193.194.76.247', '193.194.76.228', '193.194.76.246', '193.194.76.250', '193.194.76.253', '193.194.76.248', '193.194.76.232', '193.194.76.244', '193.194.76.223', '193.194.76.251', '193.194.76.227', '193.194.76.247', '193.194.76.224', '193.194.76.241', '193.194.76.241', '193.194.76.223', '193.194.76.252', '193.194.76.234', '193.194.76.223', '193.194.76.249', '193.194.76.236', '193.194.76.242', '193.194.76.245', '193.194.76.225', '193.194.76.229', '193.194.76.232', '193.194.76.231', '193.194.76.243', '193.194.76.237', '193.194.76.250']","[6596, 6596, 6596, 6596, 6596, 6596, 6596, 6596, 33391, 25253, 25253, 25253, 1717, 1717, 1717, 10005, 10005, 5390, 5390, 5390, 5390, 5390, 5390, 5390, 25668, 25668, 25668, 25668, 4545, 4545, 4545, 4545, 4545, 33950, 33950, 4545, 33950, 33950, 33950, 33950, 33950, 6834, 6834, 6834, 6834, 6834, 33950, 6834, 33950, 4002, 4002, 4002, 4002, 4002, 4002, 4002, 4002, 4002, 4002, 4002, 23813, 23813, 33911, 33911, 33911, 33911, 23813, 23813, 23813, 33911, 23813, 23813, 23813, 33911, 33911, 8182, 7531, 7531, 7531, 8888, 8888, 8888, 8888, 8888, 8888, 8888, 8888, 24389, 55337, 8888, 24389, 24389, 24389, 24389, 24389, 24389, 3371, 3371, 3371, 8888, 6834, 6834, 6834]",44
81.22.45.234,2.75,0.954434002924965,"['193.194.76.238', '193.194.76.230', '193.194.76.242', '193.194.76.236', '193.194.76.239', '193.194.76.224', '193.194.76.230', '193.194.76.231']","[9354, 9354, 9354, 9354, 9354, 3410, 3410, 3410]",33
81.22.45.239,4.905291226343078,3.922822271370488,"['193.194.76.253', '193.194.76.254', '193.194.76.227', '193.194.76.225', '193.194.76.232', '193.194.76.239', '193.194.76.251', '193.194.76.243', '193.194.76.251', '193.194.76.239', '193.194.76.237', '193.194.76.252', '193.194.76.254', '193.194.76.238', '193.194.76.231', '193.194.76.236', '193.194.76.222', '193.194.76.229', '193.194.76.236', '193.194.76.223', '193.194.76.241', '193.194.76.229', '193.194.76.231', '193.194.76.227', '193.194.76.240', '193.194.76.244', '193.194.76.253', '193.194.76.252', '193.194.76.237', '193.194.76.254', '193.194.76.224', '193.194.76.234', '193.194.76.223', '193.194.76.249', '193.194.76.242', '193.194.76.254', '193.194.76.242', '193.194.76.246', '193.194.76.224', '193.194.76.232', '193.194.76.223', '193.194.76.233', '193.194.76.226', '193.194.76.228', '193.194.76.239', '193.194.76.252', '193.194.76.240', '193.194.76.222', '193.194.76.229', '193.194.76.241', '193.194.76.249', '193.194.76.238', '193.194.76.239', '193.194.76.251', '193.194.76.228', '193.194.76.241', '193.194.76.237', '193.194.76.234', '193.194.76.225', '193.194.76.229', '193.194.76.226', '193.194.76.231', '193.194.76.227', '193.194.76.226', '193.194.76.249', '193.194.76.250', '193.194.76.252', '193.194.76.231', '193.194.76.245', '193.194.76.233', '193.194.76.241', '193.194.76.222', '193.194.76.233', '193.194.76.227', '193.194.76.248', '193.194.76.254', '193.194.76.237', '193.194.76.249', '193.194.76.247', '193.194.76.223', '193.194.76.244', '193.194.76.251', '193.194.76.242', '193.194.76.235', '193.194.76.227', '193.194.76.230', '193.194.76.243', '193.194.76.236', '193.194.76.252', '193.194.76.225', '193.194.76.227', '193.194.76.254', '193.194.76.230', '193.194.76.247', '193.194.76.225', '193.194.76.236', '193.194.76.246', '193.194.76.231', '193.194.76.226', '193.194.76.242', '193.194.76.241', '193.194.76.250', '193.194.76.232', '193.194.76.234', '193.194.76.249', '193.194.76.240', '193.194.76.250', '193.194.76.229', '193.194.76.246', '193.194.76.249', '193.194.76.228', '193.194.76.244', '193.194.76.237', '193.194.76.239', '193.194.76.227']","[25668, 25668, 25668, 7790, 34554, 7790, 34554, 34554, 7790, 8839, 34554, 34554, 7790, 8839, 34554, 34554, 34554, 34554, 8839, 34554, 34554, 8839, 8839, 8839, 8839, 8839, 8839, 8839, 8839, 8839, 8839, 8839, 8839, 8839, 8839, 21028, 21028, 21028, 8898, 8898, 8898, 8898, 8898, 8898, 8898, 8898, 8898, 8898, 8898, 7789, 7789, 3903, 7789, 3903, 39389, 3903, 3903, 39389, 39389, 21028, 39389, 39389, 21028, 7981, 64789, 50011, 50011, 50011, 50011, 50011, 2430, 2430, 2430, 2430, 2430, 10800, 2430, 2430, 2430, 2430, 2430, 10800, 2430, 10800, 10800, 2430, 2430, 2430, 10800, 10793, 10793, 60031, 60031, 60031, 60031, 60031, 3318, 3318, 3318, 3318, 3318, 3318, 3318, 3318, 8008, 8008, 8008, 8008, 54956, 54956, 54956, 54956, 54956, 54956, 54956]",44
81.22.45.251,4.9870259726764985,3.1812080743240903,"['193.194.76.236', '193.194.76.230', '193.194.76.239', '193.194.76.232', '193.194.76.224', '193.194.76.222', '193.194.76.225', '193.194.76.246', '193.194.76.241', '193.194.76.248', '193.194.76.232', '193.194.76.235', '193.194.76.225', '193.194.76.233', '193.194.76.250', '193.194.76.246', '193.194.76.240', '193.194.76.223', '193.194.76.245', '193.194.76.237', '193.194.76.224', '193.194.76.226', '193.194.76.253', '193.194.76.238', '193.194.76.227', '193.194.76.244', '193.194.76.248', '193.194.76.243', '193.194.76.254', '193.194.76.240', '193.194.76.236', '193.194.76.241', '193.194.76.226', '193.194.76.251', '193.194.76.227', '193.194.76.235', '193.194.76.239', '193.194.76.248', '193.194.76.230', '193.194.76.245', '193.194.76.247', '193.194.76.246', '193.194.76.225', '193.194.76.222', '193.194.76.241', '193.194.76.236', '193.194.76.232', '193.194.76.233', '193.194.76.241', '193.194.76.237', '193.194.76.239', '193.194.76.225', '193.194.76.244', '193.194.76.240', '193.194.76.223', '193.194.76.251', '193.194.76.243', '193.194.76.227', '193.194.76.236', '193.194.76.242', '193.194.76.246', '193.194.76.233', '193.194.76.250', '193.194.76.234', '193.194.76.249', '193.194.76.245', '193.194.76.247', '193.194.76.231', '193.194.76.230', '193.194.76.238', '193.194.76.228', '193.194.76.248', '193.194.76.235', '193.194.76.244', '193.194.76.239', '193.194.76.228', '193.194.76.243', '193.194.76.225', '193.194.76.227', '193.194.76.249', '193.194.76.250', '193.194.76.229', '193.194.76.223', '193.194.76.231', '193.194.76.241', '193.194.76.253', '193.194.76.254', '193.194.76.237', '193.194.76.236', '193.194.76.234', '193.194.76.235', '193.194.76.248', '193.194.76.233', '193.194.76.245', '193.194.76.226', '193.194.76.232', '193.194.76.222', '193.194.76.222', '193.194.76.251', '193.194.76.227', '193.194.76.240', '193.194.76.226', '193.194.76.222', '193.194.76.237', '193.194.76.246', '193.194.76.224', '193.194.76.223', '193.194.76.242', '193.194.76.228', '193.194.76.249', '193.194.76.238', '193.194.76.242', '193.194.76.224', '193.194.76.251', '193.194.76.240', '193.194.76.247', '193.194.76.252', '193.194.76.246', '193.194.76.235', '193.194.76.254', '193.194.76.241', '193.194.76.248', '193.194.76.227', '193.194.76.252', '193.194.76.242', '193.194.76.232', '193.194.76.247', '193.194.76.245', '193.194.76.232', '193.194.76.240', '193.194.76.228', '193.194.76.250', '193.194.76.234', '193.194.76.238', '193.194.76.225', '193.194.76.230', '193.194.76.237', '193.194.76.243', '193.194.76.241', '193.194.76.226', '193.194.76.227', '193.194.76.225', '193.194.76.236', '193.194.76.245', '193.194.76.222', '193.194.76.242', '193.194.76.229', '193.194.76.232', '193.194.76.224', '193.194.76.228', '193.194.76.244', '193.194.76.234', '193.194.76.241', '193.194.76.233', '193.194.76.253', '193.194.76.254', '193.194.76.235', '193.194.76.246', '193.194.76.252', '193.194.76.249', '193.194.76.253', '193.194.76.229', '193.194.76.247', '193.194.76.228', '193.194.76.237', '193.194.76.226', '193.194.76.250', '193.194.76.239', '193.194.76.235', '193.194.76.244', '193.194.76.245', '193.194.76.223', '193.194.76.242', '193.194.76.236', '193.194.76.252', '193.194.76.248', '193.194.76.232', '193.194.76.225']","[5927, 5927, 5927, 5927, 5927, 5927, 5927, 5927, 5927, 5927, 5930, 5930, 5930, 5930, 5930, 5930, 5930, 5930, 5930, 5930, 5930, 5930, 5930, 5930, 5930, 5930, 5930, 5930, 5930, 5925, 5930, 5930, 5925, 5925, 5925, 5925, 5925, 5925, 5925, 5925, 5925, 5925, 5925, 5925, 5925, 5925, 5925, 5925, 5919, 5919, 5919, 5919, 5919, 5919, 5919, 5920, 5919, 5919, 5919, 5919, 5919, 5919, 5919, 5919, 5919, 5919, 5919, 5919, 5919, 5919, 5919, 5919, 5919, 5918, 5918, 5918, 5918, 5918, 5918, 5918, 5918, 5918, 5918, 5918, 5918, 5918, 5918, 5918, 5918, 5918, 5918, 5918, 5918, 5918, 5918, 5918, 5918, 5921, 5921, 5928, 5928, 5928, 5928, 5928, 5928, 5928, 5928, 5928, 5928, 5928, 5918, 5918, 5918, 5918, 5918, 5918, 5918, 5918, 5921, 5921, 5922, 5921, 5922, 5921, 5921, 5921, 5921, 5921, 5922, 5921, 5921, 5921, 5921, 5921, 5922, 5922, 5921, 5921, 5921, 5921, 5921, 5800, 5800, 5800, 5800, 5800, 5800, 5800, 5800, 5800, 5800, 5800, 5800, 5800, 5800, 5800, 5800, 5800, 5800, 5800, 5922, 5922, 5922, 5922, 5922, 5922, 5922, 5922, 5922, 5922, 5922, 5922, 5922, 5922, 5922, 5922, 5920, 5917]",66
81.22.45.254,4.999674920158504,3.2412853875019434,"['193.194.76.245', '193.194.76.222', '193.194.76.246', '193.194.76.237', '193.194.76.238', '193.194.76.247', '193.194.76.233', '193.194.76.235', '193.194.76.252', '193.194.76.227', '193.194.76.226', '193.194.76.240', '193.194.76.242', '193.194.76.227', '193.194.76.229', '193.194.76.241', '193.194.76.225', '193.194.76.228', '193.194.76.240', '193.194.76.251', '193.194.76.224', '193.194.76.242', '193.194.76.222', '193.194.76.254', '193.194.76.234', '193.194.76.248', '193.194.76.243', '193.194.76.246', '193.194.76.230', '193.194.76.253', '193.194.76.235', '193.194.76.245', '193.194.76.223', '193.194.76.253', '193.194.76.238', '193.194.76.224', '193.194.76.230', '193.194.76.237', '193.194.76.245', '193.194.76.225', '193.194.76.242', '193.194.76.237', '193.194.76.234', '193.194.76.243', '193.194.76.234', '193.194.76.251', '193.194.76.238', '193.194.76.236', '193.194.76.231', '193.194.76.239', '193.194.76.248', '193.194.76.224', '193.194.76.246', '193.194.76.228', '193.194.76.229', '193.194.76.232', '193.194.76.250', '193.194.76.241', '193.194.76.240', '193.194.76.228', '193.194.76.254', '193.194.76.223', '193.194.76.227', '193.194.76.239', '193.194.76.244', '193.194.76.233', '193.194.76.226', '193.194.76.253', '193.194.76.235', '193.194.76.249', '193.194.76.251', '193.194.76.252', '193.194.76.254', '193.194.76.247', '193.194.76.232', '193.194.76.249', '193.194.76.251', '193.194.76.225', '193.194.76.252', '193.194.76.242', '193.194.76.229', '193.194.76.224', '193.194.76.241', '193.194.76.243', '193.194.76.231', '193.194.76.226', '193.194.76.253', '193.194.76.253', '193.194.76.233', '193.194.76.230', '193.194.76.227', '193.194.76.223', '193.194.76.222', '193.194.76.254', '193.194.76.239', '193.194.76.232', '193.194.76.228', '193.194.76.237', '193.194.76.236', '193.194.76.246', '193.194.76.250', '193.194.76.252', '193.194.76.240', '193.194.76.245', '193.194.76.223', '193.194.76.254', '193.194.76.245', '193.194.76.232', '193.194.76.226', '193.194.76.227', '193.194.76.244', '193.194.76.250', '193.194.76.222', '193.194.76.228', '193.194.76.224', '193.194.76.251', '193.194.76.253', '193.194.76.246', '193.194.76.241', '193.194.76.243', '193.194.76.241', '193.194.76.229', '193.194.76.234', '193.194.76.230', '193.194.76.231', '193.194.76.244', '193.194.76.236', '193.194.76.228', '193.194.76.250', '193.194.76.239', '193.194.76.229', '193.194.76.241', '193.194.76.225', '193.194.76.249', '193.194.76.223', '193.194.76.231', '193.194.76.250', '193.194.76.253', '193.194.76.230', '193.194.76.243', '193.194.76.251', '193.194.76.240', '193.194.76.244', '193.194.76.248', '193.194.76.236', '193.194.76.228', '193.194.76.234', '193.194.76.226', '193.194.76.222', '193.194.76.224', '193.194.76.225', '193.194.76.237', '193.194.76.225', '193.194.76.229', '193.194.76.252', '193.194.76.254', '193.194.76.249']","[3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 32500, 32500, 32500, 33389, 33389, 33389, 33389, 33389, 33389, 33389, 33389, 33389, 33389, 33389, 33389, 33389, 33389, 33389, 33389, 33389, 33389, 33386, 33386, 33386, 33386, 1965, 1965, 1969, 9876, 1969, 1969, 9876, 1969, 1969, 1965, 1969, 1969, 1969, 9876, 1969, 1969, 1969, 1965, 1969, 9876, 1969, 1969, 1969, 1969, 1965, 1969, 1969, 1969, 1969, 1969, 1969, 1969, 1969, 1969, 1969, 1969, 1969, 1969, 1969, 3319, 7000, 3319, 7000, 3319, 3319, 3319, 3319, 3319, 3319, 3319, 3319, 7000, 3319, 3319, 3319, 3319, 3319, 7000, 3319, 3319, 3319, 3319, 3319, 3319, 3319, 3319, 3319, 3319, 8089, 8089, 8089, 8089, 8089, 8089, 8089, 8089, 8089, 8089, 8089, 3030, 3400, 3030, 8089, 3030, 3030, 8089, 3400, 3030, 3030, 3030, 3400, 3030, 3030, 3030, 3030, 3400, 3030, 3030, 3400, 62126, 62126, 62126, 62126, 62126, 62126, 62126, 62126, 62126, 62126, 62126, 62126, 62126, 62126, 62126, 8089, 62126, 62126, 62126, 62126, 62126, 62126]",66
